#{"t_start": 1638890458.4311745, "env_id": null}
r,l,t
-83.33266,1000,5480.36445
-84.5672,1000,5516.486285
-83.27692,1000,5516.486285
-84.075745,1000,5516.486285
-83.65945,1000,5516.486285
-85.50653,1000,5516.486285
-83.538414,1000,5516.486285
-86.84136,1000,5516.486285
-86.34739,1000,5516.486285
-82.93449,1000,5516.486285
-82.51682,1000,5516.486285
-86.01326,1000,5516.486285
-82.63823,1000,5516.486285
-84.47135,1000,5552.903975
-82.6983,1000,5552.903975
-82.3315,1000,5552.903975
-84.614685,1000,5552.903975
-82.93449,1000,5552.903975
-85.20638,1000,5552.903975
-84.17652,1000,5552.903975
-83.97367,1000,5552.903975
-82.81721,1000,5552.903975
-85.336525,1000,5552.903975
-79.59123,1000,5552.903975
-82.0782,1000,5552.903975
-84.614685,1000,5589.093899
-84.27603,1000,5589.093899
-85.95432,1000,5589.093899
-84.67363,1000,5589.093899
-83.38802,1000,5589.093899
-86.11038,1000,5589.093899
-81.948814,1000,5589.093899
-85.96419,1000,5589.093899
-84.90495,1000,5589.093899
-83.05018,1000,5589.093899
-85.55885,1000,5589.093899
-83.71267,1000,5589.093899
-83.38802,1000,5624.598473
-85.07392,1000,5624.598473
-87.300835,1000,5624.598473
-85.07392,1000,5624.598473
-83.65945,1000,5624.598473
-83.65945,1000,5624.598473
-83.38803,1000,5624.598473
-81.68434,1000,5624.598473
-86.62134,1000,5624.598473
-83.05018,1000,5624.598473
-84.25128,1000,5624.598473
-80.07907,1000,5624.598473
-85.71357,1000,5660.573719
-82.81721,1000,5660.573719
-82.6983,1000,5660.573719
-82.81721,1000,5660.573719
-81.54918,1000,5660.573719
-87.42063,1000,5660.573719
-82.45548,1000,5660.573719
-83.71267,1000,5660.573719
-83.60588,1000,5660.573719
-80.07907,1000,5660.573719
-86.14885,1000,5660.573719
-86.39383,1000,5660.573719
-84.519424,1000,5697.101269
-81.412,1000,5697.101269
-84.3743,1000,5697.101269
-83.60587,1000,5697.101269
-84.325325,1000,5697.101269
-83.87028,1000,5697.101269
-81.883415,1000,5697.101269
-81.54918,1000,5697.101269
-85.83497,1000,5697.101269
-86.15844,1000,5697.101269
-81.617004,1000,5697.101269
-82.51682,1000,5697.101269
-84.49543,1000,5733.123131
-85.347275,1000,5733.123131
-82.93449,1000,5733.123131
-82.93449,1000,5733.123131
-83.2208,1000,5733.123131
-82.3315,1000,5733.123131
-83.05018,1000,5733.123131
-83.27692,1000,5733.123131
-83.71267,1000,5733.123131
-84.22643,1000,5733.123131
-83.818085,1000,5733.123131
-83.33266,1000,5733.123131
-82.39371,1000,5768.95832
-82.577736,1000,5768.95832
-84.49543,1000,5768.95832
-83.818085,1000,5768.95832
-81.817535,1000,5768.95832
-82.3315,1000,5768.95832
-79.0789,1000,5768.95832
-84.93905,1000,5768.95832
-82.876045,1000,5768.95832
-85.20638,1000,5768.95832
-83.44303,1000,5768.95832
-81.617004,1000,5768.95832
-83.10744,1000,5804.696158
-82.577736,1000,5804.696158
-82.45548,1000,5804.696158
-85.07391,1000,5804.696158
-83.27692,1000,5804.696158
-82.01374,1000,5804.696158
-85.453835,1000,5804.696158
-79.75648,1000,5804.696158
-83.60587,1000,5804.696158
-84.12629,1000,5804.696158
-85.01802,1000,5804.696158
-81.948814,1000,5804.696158
-86.57645,1000,5840.163534
-82.876045,1000,5840.163534
-80.54413,1000,5840.163534
-82.0782,1000,5840.163534
-81.883415,1000,5840.163534
-84.66187,1000,5840.163534
-82.577736,1000,5840.163534
-82.876045,1000,5840.163534
-84.075745,1000,5840.163534
-85.29341,1000,5840.163534
-87.38095,1000,5840.163534
-81.817535,1000,5840.163534
-82.26885,1000,5875.577212
-86.71022,1000,5875.577212
-83.05018,1000,5875.577212
-83.05018,1000,5875.577212
-80.31435,1000,5875.577212
-82.577736,1000,5875.577212
-83.87028,1000,5875.577212
-81.13144,1000,5875.577212
-83.44303,1000,5875.577212
-82.75796,1000,5875.577212
-83.49767,1000,5875.577212
-81.059975,1000,5875.577212
-81.948814,1000,5911.441435
-84.17652,1000,5911.441435
-82.876045,1000,5911.441435
-82.99253,1000,5911.441435
-86.53125,1000,5911.441435
-83.71267,1000,5911.441435
-84.17652,1000,5911.441435
-82.577736,1000,5911.441435
-83.87028,1000,5911.441435
-82.01374,1000,5911.441435
-80.915405,1000,5911.441435
-85.18448,1000,5911.441435
-81.412,1000,5947.367444
-81.34264,1000,5947.367444
-82.51682,1000,5947.367444
-86.15844,1000,5947.367444
-83.65945,1000,5947.367444
-83.2208,1000,5947.367444
-84.12629,1000,5947.367444
-82.0782,1000,5947.367444
-84.614685,1000,5947.367444
-84.755394,1000,5947.367444
-87.34102,1000,5947.367444
-82.45548,1000,5947.367444
-86.66593,1000,5982.917414
-83.27692,1000,5982.917414
-81.617004,1000,5982.917414
-81.20237,1000,5982.917414
-80.46813,1000,5982.917414
-81.20237,1000,5982.917414
-82.99253,1000,5982.917414
-85.865005,1000,5982.917414
-82.93449,1000,5982.917414
-85.40075,1000,5982.917414
-84.61468,1000,5982.917414
-85.01802,1000,5982.917414
-82.3315,1000,6018.572804
-84.79018,1000,6018.572804
-82.51682,1000,6018.572804
-81.27277,1000,6018.572804
-82.01374,1000,6018.572804
-86.34739,1000,6018.572804
-84.80173,1000,6018.572804
-82.51682,1000,6018.572804
-84.614685,1000,6018.572804
-85.764404,1000,6018.572804
-80.98796,1000,6018.572804
-84.435104,1000,6018.572804
-86.53125,1000,6054.939855
-81.48084,1000,6054.939855
-82.577736,1000,6054.939855
-83.92214,1000,6054.939855
-84.61468,1000,6054.939855
-82.142204,1000,6054.939855
-86.875885,1000,6054.939855
-83.49767,1000,6054.939855
-83.65945,1000,6054.939855
-81.948814,1000,6054.939855
-84.84778,1000,6054.939855
-86.062,1000,6054.939855
-83.55195,1000,6091.204476
-82.6983,1000,6091.204476
-86.96994,1000,6091.204476
-86.15844,1000,6091.204476
-82.45548,1000,6091.204476
-83.2208,1000,6091.204476
-87.76682,1000,6091.204476
-88.79474,1000,6091.204476
-81.617004,1000,6091.204476
-81.817535,1000,6091.204476
-81.75118,1000,6091.204476
-84.66187,1000,6091.204476
-82.142204,1000,6126.857489
-82.876045,1000,6126.857489
-82.99253,1000,6126.857489
-85.1294,1000,6126.857489
-85.865005,1000,6126.857489
-82.26885,1000,6126.857489
-84.755394,1000,6126.857489
-83.10744,1000,6126.857489
-81.948814,1000,6126.857489
-84.075745,1000,6126.857489
-83.60587,1000,6126.857489
-82.3315,1000,6126.857489
-86.30064,1000,6162.860761
-83.55195,1000,6162.860761
-84.32532,1000,6162.860761
-83.164314,1000,6162.860761
-84.49543,1000,6162.860761
-86.11038,1000,6162.860761
-81.68434,1000,6162.860761
-83.27692,1000,6162.860761
-81.27277,1000,6162.860761
-83.10744,1000,6162.860761
-85.83496,1000,6162.860761
-83.55195,1000,6162.860761
-81.27277,1000,6198.282104
-81.817535,1000,6198.282104
-83.27692,1000,6198.282104
-83.05018,1000,6198.282104
-81.27277,1000,6198.282104
-83.99931,1000,6198.282104
-82.01374,1000,6198.282104
-82.51682,1000,6198.282104
-83.05018,1000,6198.282104
-81.817535,1000,6198.282104
-86.062,1000,6198.282104
-84.66187,1000,6198.282104
-80.54413,1000,6233.44112
-80.54413,1000,6233.44112
-83.92214,1000,6233.44112
-81.34264,1000,6233.44112
-83.38802,1000,6233.44112
-84.12629,1000,6233.44112
-86.96994,1000,6233.44112
-83.44303,1000,6233.44112
-80.842285,1000,6233.44112
-82.0782,1000,6233.44112
-82.51682,1000,6233.44112
-83.97367,1000,6233.44112
-81.059975,1000,6269.370983
-85.453835,1000,6269.370983
-83.10744,1000,6269.370983
-82.39371,1000,6269.370983
-82.75796,1000,6269.370983
-87.69155,1000,6269.370983
-84.313034,1000,6269.370983
-87.538185,1000,6269.370983
-85.20638,1000,6269.370983
-84.12629,1000,6269.370983
-81.817535,1000,6269.370983
-85.23914,1000,6269.370983
-87.61534,1000,6305.114599
-86.34739,1000,6305.114599
-82.876045,1000,6305.114599
-83.10744,1000,6305.114599
-84.22643,1000,6305.114599
-85.1294,1000,6305.114599
-82.45548,1000,6305.114599
-82.3315,1000,6305.114599
-86.20617,1000,6305.114599
-81.617004,1000,6305.114599
-81.617004,1000,6305.114599
-83.818085,1000,6305.114599
-85.865005,1000,6341.38459
-84.5672,1000,6341.38459
-82.63823,1000,6341.38459
-83.97367,1000,6341.38459
-84.42297,1000,6341.38459
-84.17652,1000,6341.38459
-84.12629,1000,6341.38459
-84.42297,1000,6341.38459
-83.49767,1000,6341.38459
-83.87028,1000,6341.38459
-82.26885,1000,6341.38459
-81.68434,1000,6341.38459
-80.61953,1000,6377.353653
-84.3743,1000,6377.354653
-84.70877,1000,6377.354653
-83.10744,1000,6377.354653
-83.92214,1000,6377.354653
-86.79794,1000,6377.354653
-82.39371,1000,6377.354653
-82.6983,1000,6377.354653
-83.27692,1000,6377.354653
-86.062,1000,6377.354653
-81.059975,1000,6377.354653
-86.01326,1000,6377.354653
-83.60587,1000,6413.363436
-83.71267,1000,6413.363436
-82.577736,1000,6413.363436
-85.379395,1000,6413.363436
-84.313034,1000,6413.363436
-82.6983,1000,6413.363436
-83.55195,1000,6413.363436
-82.6983,1000,6413.363436
-83.71267,1000,6413.363436
-83.49767,1000,6413.363436
-82.0782,1000,6413.364436
-85.50652,1000,6413.364436
-82.577736,1000,6448.868926
-83.2208,1000,6448.868926
-85.81488,1000,6448.868926
-82.0782,1000,6448.868926
-83.33266,1000,6448.868926
-84.61468,1000,6448.868926
-79.91907,1000,6448.868926
-82.51682,1000,6448.868926
-82.26885,1000,6448.868926
-85.63146,1000,6448.868926
-81.817535,1000,6448.868926
-83.38802,1000,6448.868926
-84.42297,1000,6484.474163
-81.68434,1000,6484.474163
-84.17652,1000,6484.474163
-84.024864,1000,6484.474163
-83.2208,1000,6484.474163
-82.01374,1000,6484.474163
-81.059975,1000,6484.474163
-82.142204,1000,6484.474163
-86.485756,1000,6484.474163
-85.46439,1000,6484.474163
-81.34264,1000,6484.474163
-82.93449,1000,6484.474163
-84.17652,1000,6520.012199
-82.876045,1000,6520.012199
-83.804985,1000,6520.012199
-85.07392,1000,6520.012199
-83.60587,1000,6520.012199
-82.5321,1000,6520.012199
-86.22516,1000,6520.012199
-82.75796,1000,6520.012199
-82.51682,1000,6520.012199
-82.75796,1000,6520.012199
-83.97367,1000,6520.012199
-83.10744,1000,6520.012199
-86.485756,1000,6555.404084
-85.336525,1000,6555.404084
-81.817535,1000,6555.404084
-84.55529,1000,6555.404084
-83.87028,1000,6555.404084
-84.79018,1000,6555.404084
-83.164314,1000,6555.404084
-79.99939,1000,6555.404084
-80.98796,1000,6555.404084
-86.11038,1000,6555.404084
-83.76555,1000,6555.404084
-85.610794,1000,6555.404084
-85.29341,1000,6590.845424
-82.26885,1000,6590.845424
-83.33266,1000,6590.845424
-82.99253,1000,6590.845424
-86.25357,1000,6590.845424
-85.96419,1000,6590.845424
-81.883415,1000,6590.845424
-86.39383,1000,6590.845424
-84.9617,1000,6590.845424
-82.142204,1000,6590.845424
-82.3315,1000,6590.845424
-85.55885,1000,6590.845424
-86.11038,1000,6626.811467
-82.01374,1000,6626.811467
-83.55195,1000,6626.811467
-85.07392,1000,6626.811467
-80.98796,1000,6626.811467
-86.43994,1000,6626.811467
-83.55195,1000,6626.811467
-85.46439,1000,6626.811467
-82.01374,1000,6626.811467
-82.39371,1000,6626.811467
-84.519424,1000,6626.811467
-85.02923,1000,6626.811467
-83.164314,1000,6662.472149
-83.10744,1000,6662.472149
-84.435104,1000,6662.472149
-84.519424,1000,6662.472149
-86.71022,1000,6662.472149
-82.01374,1000,6662.472149
-83.2208,1000,6662.472149
-83.818085,1000,6662.472149
-86.30064,1000,6662.472149
-83.33266,1000,6662.472149
-82.3315,1000,6662.472149
-83.65945,1000,6662.472149
-80.54413,1000,6696.799868
-85.75426,1000,6696.799868
-84.17652,1000,6696.799868
-82.26885,1000,6696.799868
-85.02923,1000,6696.799868
-84.61468,1000,6696.799868
-79.838104,1000,6696.799868
-81.883415,1000,6696.799868
-82.142204,1000,6696.799868
-86.84136,1000,6696.799868
-83.49767,1000,6696.799868
-82.6983,1000,6696.799868
-82.3315,1000,6730.791807
-83.92214,1000,6730.791807
-79.838104,1000,6730.791807
-80.76861,1000,6730.791807
-81.75118,1000,6730.791807
-82.93449,1000,6730.791807
-82.81721,1000,6730.791807
-82.0782,1000,6730.791807
-85.50652,1000,6730.791807
-85.01802,1000,6730.791807
-85.07392,1000,6730.791807
-85.66237,1000,6730.791807
-81.34264,1000,6764.337048
-82.26885,1000,6764.337048
-81.412,1000,6764.337048
-83.818085,1000,6764.337048
-82.0782,1000,6764.337048
-82.01374,1000,6764.337048
-81.34264,1000,6764.337048
-81.54918,1000,6764.337048
-82.0782,1000,6764.337048
-83.538414,1000,6764.337048
-83.818085,1000,6764.337048
-87.17874,1000,6764.337048
-81.13144,1000,6798.101082
-82.81721,1000,6798.101082
-80.915405,1000,6798.101082
-85.71357,1000,6798.101082
-83.804985,1000,6798.101082
-82.0782,1000,6798.101082
-82.75796,1000,6798.101082
-81.48084,1000,6798.101082
-82.876045,1000,6798.101082
-83.65945,1000,6798.101082
-84.075745,1000,6798.101082
-81.34264,1000,6798.101082
-84.024864,1000,6832.642724
-82.75796,1000,6832.642724
-86.01326,1000,6832.642724
-83.10744,1000,6832.642724
-83.2208,1000,6832.642724
-85.99367,1000,6832.642724
-80.842285,1000,6832.642724
-82.45548,1000,6832.642724
-84.17652,1000,6832.642724
-83.05018,1000,6832.642724
-82.93449,1000,6832.642724
-78.81297,1000,6832.642724
-82.01374,1000,6866.79211
-85.55885,1000,6866.79211
-82.93449,1000,6866.79211
-84.66187,1000,6866.79211
-81.412,1000,6866.79211
-81.27277,1000,6866.79211
-84.024864,1000,6866.79211
-84.79018,1000,6866.79211
-85.07392,1000,6866.79211
-88.5379,1000,6866.79211
-87.178734,1000,6866.79211
-82.51682,1000,6866.79211
-84.755394,1000,6901.218054
-83.87028,1000,6901.218054
-86.84136,1000,6901.218054
-83.05018,1000,6901.218054
-87.65356,1000,6901.218054
-84.847786,1000,6901.218054
-80.46813,1000,6901.218054
-80.07907,1000,6901.218054
-84.5672,1000,6901.218054
-84.27603,1000,6901.218054
-82.63823,1000,6901.218054
-84.47135,1000,6901.218054
-80.69436,1000,6935.170875
-85.01802,1000,6935.170875
-85.453835,1000,6935.170875
-86.79794,1000,6935.170875
-83.49767,1000,6935.170875
-82.142204,1000,6935.170875
-82.63823,1000,6935.170875
-86.53125,1000,6935.170875
-87.34102,1000,6935.170875
-80.98796,1000,6935.170875
-86.485756,1000,6935.170875
-82.577736,1000,6935.170875
-85.865005,1000,6969.14193
-82.876045,1000,6969.14193
-81.48084,1000,6969.14193
-82.99253,1000,6969.14193
-86.43994,1000,6969.14193
-86.485756,1000,6969.14193
-83.05018,1000,6969.14193
-86.75423,1000,6969.14193
-82.01374,1000,6969.14193
-85.23914,1000,6969.14193
-80.39154,1000,6969.14193
-84.024864,1000,6969.14193
-84.313034,1000,7003.179364
-82.757965,1000,7003.179364
-84.024864,1000,7003.179364
-82.81721,1000,7003.179364
-83.87028,1000,7003.179364
-82.3315,1000,7003.179364
-85.91477,1000,7003.179364
-81.617004,1000,7003.179364
-82.39371,1000,7003.179364
-82.142204,1000,7003.179364
-82.81721,1000,7003.179364
-84.84778,1000,7003.179364
-83.818085,1000,7037.622849
-85.23914,1000,7037.622849
-87.57688,1000,7037.622849
-84.5672,1000,7037.622849
-80.54413,1000,7037.622849
-83.49767,1000,7037.622849
-82.20575,1000,7037.622849
-85.25002,1000,7037.622849
-84.075745,1000,7037.622849
-84.27603,1000,7037.622849
-83.44303,1000,7037.622849
-86.062,1000,7037.622849
-82.26885,1000,7072.074219
-85.16249,1000,7072.074219
-82.577736,1000,7072.074219
-86.57645,1000,7072.074219
-84.66187,1000,7072.074219
-86.84136,1000,7072.074219
-83.49767,1000,7072.074219
-85.2934,1000,7072.074219
-82.63823,1000,7072.074219
-84.32532,1000,7072.074219
-83.71267,1000,7072.074219
-86.43994,1000,7072.074219
-81.817535,1000,7106.726928
-82.63823,1000,7106.726928
-82.99253,1000,7106.726928
-80.915405,1000,7106.726928
-85.54841,1000,7106.726928
-88.43853,1000,7106.726928
-86.20617,1000,7106.726928
-83.38802,1000,7106.726928
-82.81721,1000,7106.726928
-81.34264,1000,7106.726928
-87.09602,1000,7106.726928
-83.2208,1000,7106.726928
-82.0782,1000,7142.06321
-82.01374,1000,7142.06321
-83.818085,1000,7142.06321
-82.39371,1000,7142.06321
-83.33266,1000,7142.06321
-85.87498,1000,7142.06321
-83.164314,1000,7142.06321
-84.61468,1000,7142.06321
-83.92214,1000,7142.06321
-81.883415,1000,7142.06321
-80.98796,1000,7142.06321
-85.11833,1000,7142.06321
-83.44303,1000,7178.40087
-84.70877,1000,7178.40087
-86.797935,1000,7178.40087
-82.3315,1000,7178.40087
-84.22643,1000,7178.40087
-83.818085,1000,7178.40087
-83.05018,1000,7178.40087
-81.68434,1000,7178.40087
-83.87028,1000,7178.40087
-84.66187,1000,7178.40087
-82.20575,1000,7178.40087
-82.45548,1000,7178.40087
-83.65945,1000,7212.123711
-83.818085,1000,7212.123711
-80.69436,1000,7212.123711
-85.50653,1000,7212.123711
-82.26885,1000,7212.123711
-81.817535,1000,7212.123711
-82.26885,1000,7212.123711
-86.20617,1000,7212.123711
-83.2208,1000,7212.123711
-82.39371,1000,7212.123711
-83.60587,1000,7212.123711
-83.804985,1000,7212.123711
-82.45548,1000,7246.609264
-84.42297,1000,7246.609264
-82.3315,1000,7246.609264
-84.32532,1000,7246.609264
-81.412,1000,7246.609264
-81.34264,1000,7246.609264
-81.75118,1000,7246.609264
-87.13751,1000,7246.609264
-85.865005,1000,7246.609264
-85.71356,1000,7246.609264
-87.65356,1000,7246.609264
-87.49924,1000,7246.609264
-82.63823,1000,7280.56805
-83.2208,1000,7280.56805
-85.40075,1000,7280.56805
-84.251274,1000,7280.56805
-82.6983,1000,7280.56805
-82.577736,1000,7280.56805
-87.13751,1000,7280.56805
-81.34264,1000,7280.56805
-86.20617,1000,7280.56805
-88.43853,1000,7280.56805
-81.948814,1000,7280.56805
-82.20575,1000,7280.56805
-85.66236,1000,7314.12487
-83.40182,1000,7314.12487
-82.75796,1000,7314.12487
-85.1294,1000,7314.12487
-83.2208,1000,7314.12487
-86.01326,1000,7314.12487
-83.164314,1000,7314.12487
-84.47135,1000,7314.12487
-86.75423,1000,7314.12487
-80.915405,1000,7314.12487
-84.22643,1000,7314.12487
-83.44303,1000,7314.12487
-86.71022,1000,7348.691659
-85.81488,1000,7348.691659
-85.11833,1000,7348.691659
-85.42202,1000,7348.691659
-82.6983,1000,7348.691659
-82.577736,1000,7348.691659
-82.81721,1000,7348.691659
-82.99253,1000,7348.691659
-87.01224,1000,7348.691659
-83.55195,1000,7348.691659
-87.178734,1000,7348.691659
-84.024864,1000,7348.691659
-84.79018,1000,7382.456642
-82.876045,1000,7382.456642
-83.76555,1000,7382.456642
-84.3743,1000,7382.456642
-83.2208,1000,7382.456642
-81.34264,1000,7382.456642
-82.39371,1000,7382.456642
-83.818085,1000,7382.456642
-86.20617,1000,7382.456642
-84.732124,1000,7382.456642
-85.18448,1000,7382.456642
-81.617004,1000,7382.456642
-85.25002,1000,7416.391429
-81.883415,1000,7416.391429
-82.26885,1000,7416.391429
-83.49767,1000,7416.391429
-80.39154,1000,7416.391429
-85.71357,1000,7416.391429
-81.412,1000,7416.391429
-82.93449,1000,7416.391429
-86.43994,1000,7416.391429
-85.50652,1000,7416.391429
-81.059975,1000,7416.391429
-82.99253,1000,7416.391429
-82.26885,1000,7450.567978
-87.26039,1000,7450.567978
-85.71356,1000,7450.567978
-85.25002,1000,7450.567978
-83.818085,1000,7450.567978
-80.39154,1000,7450.567978
-83.97367,1000,7450.567978
-83.2208,1000,7450.567978
-83.05018,1000,7450.567978
-82.75796,1000,7450.567978
-81.617004,1000,7450.567978
-83.05018,1000,7450.567978
-80.842285,1000,7484.982892
-85.764404,1000,7484.982892
-83.818085,1000,7484.982892
-84.5672,1000,7484.982892
-82.75796,1000,7484.982892
-82.0782,1000,7484.982892
-87.69154,1000,7484.982892
-85.16249,1000,7484.982892
-82.99253,1000,7484.982892
-82.14221,1000,7484.982892
-83.44303,1000,7484.982892
-81.20237,1000,7484.982892
-80.842285,1000,7518.72357
-83.49767,1000,7518.72357
-82.81721,1000,7518.72357
-83.05018,1000,7518.72357
-81.13144,1000,7518.72357
-86.30064,1000,7518.72357
-83.164314,1000,7518.72357
-82.6983,1000,7518.72357
-82.3315,1000,7518.72357
-84.519424,1000,7518.72357
-85.379395,1000,7518.72357
-84.1263,1000,7518.72357
-82.6983,1000,7552.857327
-82.81721,1000,7552.857327
-82.577736,1000,7552.857327
-87.49924,1000,7552.857327
-81.817535,1000,7552.857327
-83.65945,1000,7552.857327
-83.818085,1000,7552.857327
-82.876045,1000,7552.857327
-82.75796,1000,7552.857327
-82.3315,1000,7552.857327
-81.20237,1000,7552.857327
-83.60587,1000,7552.857327
-87.61534,1000,7586.820279
-82.5321,1000,7586.820279
-83.71267,1000,7586.820279
-80.76861,1000,7586.820279
-82.75796,1000,7586.820279
-83.55195,1000,7586.820279
-83.2208,1000,7586.820279
-83.87028,1000,7586.820279
-82.63823,1000,7586.820279
-81.20237,1000,7586.820279
-83.97367,1000,7586.820279
-82.63823,1000,7586.820279
-86.92736,1000,7621.307157
-86.62134,1000,7621.307157
-82.876045,1000,7621.307157
-83.55195,1000,7621.307157
-82.577736,1000,7621.307157
-81.059975,1000,7621.307157
-86.797935,1000,7621.307157
-83.49767,1000,7621.307157
-83.97367,1000,7621.307157
-83.38802,1000,7621.307157
-83.33266,1000,7621.307157
-85.59006,1000,7621.307157
-87.01224,1000,7655.416089
-83.65945,1000,7655.416089
-80.46813,1000,7655.416089
-85.347275,1000,7655.416089
-86.11038,1000,7655.416089
-85.16249,1000,7655.416089
-81.817535,1000,7655.416089
-86.57645,1000,7655.416089
-82.577736,1000,7655.416089
-87.65356,1000,7655.416089
-81.883415,1000,7655.416089
-84.075745,1000,7655.416089
-81.54918,1000,7689.269112
-71.427925,1000,7689.269112
-78.72269,1000,7689.269112
-77.56342,1000,7689.269112
-76.82052,1000,7689.269112
-80.61953,1000,7689.269112
-74.81943,1000,7689.269112
-83.71267,1000,7689.269112
-85.1294,1000,7689.269112
-84.32532,1000,7689.269112
-83.55195,1000,7689.269112
-82.51682,1000,7689.269112
-59.118862,1000,7723.216823
-80.39147,1000,7723.216823
-56.95319,1000,7723.216823
-68.74959,1000,7723.216823
-85.50653,1000,7723.216823
-72.69576,1000,7723.216823
-74.45202,1000,7723.216823
-47.367996,1000,7723.216823
-74.8196,1000,7723.216823
-70.873314,1000,7723.216823
-82.08889,1000,7723.216823
-75.264465,1000,7723.216823
-81.88341,1000,7757.14198
-82.81721,1000,7757.14198
-83.10744,1000,7757.14198
-83.05018,1000,7757.14198
-84.3743,1000,7757.14198
-79.521576,1000,7757.14198
-84.32532,1000,7757.14198
-82.20575,1000,7757.14198
-83.05018,1000,7757.14198
-79.020386,1000,7757.14198
-83.10744,1000,7757.14198
-85.07391,1000,7757.14198
-80.70674,1000,7791.587418
-85.5484,1000,7791.587418
-81.751175,1000,7791.587418
-83.49766,1000,7791.587418
-83.443016,1000,7791.587418
-81.81752,1000,7791.587418
-66.56463,1000,7791.587418
-84.75538,1000,7791.587418
-74.999344,1000,7791.587418
-67.27208,1000,7791.587418
-82.57772,1000,7791.587418
-84.32531,1000,7791.587418
-72.972466,1000,7825.421123
-81.87243,1000,7825.421123
-74.358444,1000,7825.421123
-78.87262,1000,7825.421123
-74.63714,1000,7825.421123
-71.22255,1000,7825.421123
-77.5635,1000,7825.421123
-70.037,1000,7825.421123
-75.088425,1000,7825.421123
-74.99945,1000,7825.421123
-74.999466,1000,7825.421123
-80.6445,1000,7825.421123
-82.24784,1000,7860.007565
-79.380844,1000,7860.007565
-78.647095,1000,7860.007565
-56.24934,1000,7860.007565
-80.58189,1000,7860.007565
-77.357925,1000,7860.007565
-77.8592,1000,7860.007565
-78.10161,1000,7860.007565
-59.11884,1000,7860.007565
-81.30776,1000,7860.007565
-81.13143,1000,7860.007565
-77.694595,1000,7860.007565
-77.940605,1000,7894.13788
-65.77884,1000,7894.13788
-76.02673,1000,7894.13788
-72.31775,1000,7894.13788
-76.58796,1000,7894.13788
-74.544945,1000,7894.13788
-76.58807,1000,7894.13788
-77.49133,1000,7894.13788
-64.84328,1000,7894.13788
-69.465096,1000,7894.13788
-62.711384,1000,7894.13788
-70.68349,1000,7894.13788
-82.142204,1000,7928.102673
-84.75539,1000,7928.102673
-83.44303,1000,7928.102673
-83.2208,1000,7928.102673
-79.838104,1000,7928.102673
-83.33266,1000,7928.102673
-71.325714,1000,7928.102673
-81.75118,1000,7928.102673
-79.25252,1000,7928.102673
-81.27277,1000,7928.102673
-83.44303,1000,7928.102673
-84.755394,1000,7928.102673
-82.81721,1000,7962.17761
-81.20237,1000,7962.17761
-82.876045,1000,7962.17761
-80.98796,1000,7962.17761
-85.23914,1000,7962.17761
-83.38803,1000,7962.17761
-83.97367,1000,7962.17761
-86.797935,1000,7962.17761
-68.084465,1000,7962.17761
-76.02673,1000,7962.17761
-85.87498,1000,7962.17761
-82.577736,1000,7962.17761
-84.27603,1000,7996.160786
-81.75118,1000,7996.160786
-82.0782,1000,7996.160786
-81.34264,1000,7996.160786
-82.45548,1000,7996.160786
-84.42297,1000,7996.160786
-82.81721,1000,7996.160786
-80.54413,1000,7996.160786
-82.51682,1000,7996.160786
-82.20575,1000,7996.160786
-83.27692,1000,7996.160786
-85.713554,1000,7996.160786
-83.38803,1000,8030.725729
-85.02923,1000,8030.725729
-82.6983,1000,8030.725729
-81.20237,1000,8030.725729
-86.30063,1000,8030.725729
-82.45548,1000,8030.725729
-83.27692,1000,8030.725729
-83.33266,1000,8030.725729
-82.3315,1000,8030.725729
-84.5672,1000,8030.725729
-83.71267,1000,8030.725729
-83.27692,1000,8030.725729
-85.506516,1000,8065.375308
-83.87028,1000,8065.375308
-83.10744,1000,8065.375308
-83.818085,1000,8065.375308
-82.99253,1000,8065.375308
-81.75118,1000,8065.375308
-83.05018,1000,8065.375308
-83.44303,1000,8065.375308
-82.876045,1000,8065.375308
-84.07574,1000,8065.375308
-83.49767,1000,8065.375308
-82.93449,1000,8065.375308
-80.69436,1000,8099.050005
-83.60587,1000,8099.050005
-84.32532,1000,8099.050005
-80.98796,1000,8099.050005
-83.65945,1000,8099.050005
-82.81721,1000,8099.050005
-81.948814,1000,8099.050005
-83.49767,1000,8099.050005
-81.75118,1000,8099.050005
-83.44303,1000,8099.050005
-83.92214,1000,8099.050005
-83.33266,1000,8099.050005
-83.164314,1000,8132.713948
-81.817535,1000,8132.713948
-82.20575,1000,8132.713948
-82.01374,1000,8132.713948
-82.99253,1000,8132.713948
-84.07574,1000,8132.713948
-82.0782,1000,8132.713948
-83.27692,1000,8132.713948
-83.2208,1000,8132.713948
-83.65945,1000,8132.713948
-80.07907,1000,8132.713948
-82.3315,1000,8132.713948
-82.93449,1000,8166.577557
-80.842285,1000,8166.577557
-81.817535,1000,8166.577557
-82.51682,1000,8166.577557
-83.65945,1000,8166.577557
-83.71267,1000,8166.577557
-79.50759,1000,8166.577557
-84.22643,1000,8166.577557
-82.51682,1000,8166.577557
-82.63823,1000,8166.577557
-83.60587,1000,8166.577557
-81.13145,1000,8166.577557
-82.63822,1000,8200.452867
-82.75796,1000,8200.452867
-80.518845,1000,8200.452867
-78.798,1000,8200.452867
-79.23816,1000,8200.452867
-79.59123,1000,8200.452867
-79.020386,1000,8200.452867
